UserID;MovieID;Title;Year;Gender;Age;Rating;Timestamp;Budget;Gender2
116;3556;Virgin Suicides The (1999);1999;Male;18;5;2014-02-17 00:00:00;8591796;1
116;2683;Austin Powers: The Spy Who Shagged Me (1999);1999;Male;19;4;2015-04-04 00:00:00;19352261;1
116;1019;20000 Leagues Under the Sea (1954);1954;Male;18;4;2014-07-13 00:00:00;5959148;1
116;2686;Red Violin The (Le Violon rouge) (1998);1998;Male;19;5;2014-10-09 00:00:00;18014507;1
116;2907;Superstar (1999);1999;Male;18;4;2014-01-19 00:00:00;16947320;1
116;2763;Thomas Crown Affair The (1999);1999;Male;18;3;2014-07-15 00:00:00;6624854;1
116;1967;Labyrinth (1986);1986;Male;18;4;2014-08-12 00:00:00;8063023;1
116;2699;Arachnophobia (1990);1990;Male;19;4;2015-08-19 00:00:00;13321536;1
116;3717;Gone in 60 Seconds (2000);2000;Male;19;3;2014-12-09 00:00:00;15284212;1
116;3646;Big Momma's House (2000);2000;Male;19;3;2015-06-19 00:00:00;6225517;1
116;2772;Detroit Rock City (1999);1999;Male;19;5;2014-12-09 00:00:00;14817738;1
116;1036;Die Hard (1988);1988;Male;19;5;2015-08-02 00:00:00;13182219;1
116;3578;Gladiator (2000);2000;Male;19;3;2015-09-11 00:00:00;10337825;1
116;367;Mask The (1994);1994;Male;19;3;2015-01-04 00:00:00;15165443;1
116;2856;I Saw What You Did (1965);1965;Male;18;2;2014-03-06 00:00:00;18681853;1
116;1995;Poltergeist II: The Other Side (1986);1986;Male;19;4;2015-01-19 00:00:00;15761661;1
116;1997;Exorcist The (1973);1973;Male;19;4;2015-01-28 00:00:00;18503867;1
116;3744;Shaft (2000);2000;Male;18;4;2014-06-20 00:00:00;12361717;1
116;2005;Goonies The (1985);1985;Male;19;5;2015-06-10 00:00:00;7534099;1
116;2013;Poseidon Adventure The (1972);1972;Male;18;5;2014-02-26 00:00:00;11686180;1
116;3755;Perfect Storm The (2000);2000;Male;19;2;2015-01-18 00:00:00;10645109;1
116;2881;Double Jeopardy (1999);1999;Male;19;3;2014-11-13 00:00:00;14191051;1
116;1073;Willy Wonka and the Chocolate Factory (1971);1971;Male;18;5;2014-02-15 00:00:00;18144635;1
116;2021;Dune (1984);1984;Male;19;5;2014-10-05 00:00:00;5646285;1
116;1222;Full Metal Jacket (1987);1987;Male;19;4;2015-04-18 00:00:00;10194888;1
116;3764;F/X 2 (1992);1992;Male;19;3;2015-08-30 00:00:00;7984702;1
116;2028;Saving Private Ryan (1998);1998;Male;18;4;2014-02-04 00:00:00;15361614;1
116;2968;Time Bandits (1981);1981;Male;19;5;2015-06-21 00:00:00;17028778;1
116;3911;Best in Show (2000);2000;Male;19;2;2015-02-01 00:00:00;10777658;1
116;2100;Splash (1984);1984;Male;19;3;2015-03-17 00:00:00;10606498;1
116;2105;Tron (1982);1982;Male;19;4;2014-11-01 00:00:00;15948323;1
116;3918;Hellbound: Hellraiser II (1988);1988;Male;20;4;2015-09-20 00:00:00;7600210;1
116;1090;Platoon (1986);1986;Male;18;5;2014-03-10 00:00:00;15083543;1
116;2976;Bringing Out the Dead (1999);1999;Male;20;4;2015-11-10 00:00:00;7052005;1
116;1097;E.T. the Extra-Terrestrial (1982);1982;Male;19;4;2014-12-24 00:00:00;14622672;1
117;2987;Who Framed Roger Rabbit? (1988);1988;Male;19;3;2014-11-14 00:00:00;16027897;1
117;2989;For Your Eyes Only (1981);1981;Male;19;3;2015-01-09 00:00:00;14151650;1
117;648;Mission: Impossible (1996);1996;Male;18;4;2014-05-10 00:00:00;11413220;1
117;2121;Cujo (1983);1983;Male;19;1;2015-04-02 00:00:00;19042877;1
117;2122;Children of the Corn (1984);1984;Male;18;4;2014-01-12 00:00:00;15739350;1
117;1320;Alien? (1992);1992;Male;18;3;2014-07-11 00:00:00;9336721;1
117;2123;All Dogs Go to Heaven (1989);1989;Male;19;3;2015-07-29 00:00:00;5307673;1
117;1321;American Werewolf in London An (1981);1981;Male;18;3;2014-05-22 00:00:00;6594173;1
117;1322;Amityville 1992: It's About Time (1992);1992;Male;18;3;2014-01-20 00:00:00;11560201;1
117;3938;Slumber Party Massacre The (1982);1982;Male;18;2;2014-05-10 00:00:00;12209333;1
117;2990;Licence to Kill (1989);1989;Male;18;3;2014-01-29 00:00:00;12911001;1
117;2053;Honey I Blew Up the Kid (1992);1992;Male;18;2;2014-06-12 00:00:00;18481812;1
117;3939;Slumber Party Massacre II The (1987);1987;Male;18;2;2014-07-16 00:00:00;13458108;1
117;3793;X-Men (2000);2000;Male;19;4;2015-06-19 00:00:00;18405451;1
117;2054;Honey I Shrunk the Kids (1989);1989;Male;19;3;2014-10-23 00:00:00;9381791;1
117;1326;Amityville II: The Possession (1982);1982;Male;19;3;2015-07-16 00:00:00;15607756;1
117;1253;Day the Earth Stood Still The (1951);1951;Male;19;4;2015-01-03 00:00:00;11015199;1
117;720;Wallace & Gromit: The Best of Aardman Animation (1996);1996;Male;19;5;2014-12-17 00:00:00;7570255;1
117;1327;Amityville Horror The (1979);1979;Male;19;4;2014-12-31 00:00:00;7585818;1
117;1328;Amityville Curse The (1990);1990;Male;19;3;2014-11-11 00:00:00;8895161;1
117;2995;House on Haunted Hill The (1999);1999;Male;19;3;2015-03-31 00:00:00;17641298;1
117;2058;Negotiator The (1998);1998;Male;19;4;2015-07-20 00:00:00;18374010;1
117;1329;Blood For Dracula (Andy Warhol's Dracula) (1974);1974;Male;18;3;2014-02-23 00:00:00;11650798;1
117;724;Craft The (1996);1996;Male;19;5;2014-11-13 00:00:00;6810680;1
117;1259;Stand by Me (1986);1986;Male;20;3;2015-10-20 00:00:00;8995033;1
117;588;Aladdin (1992);1992;Male;19;4;2015-09-17 00:00:00;12459629;1
117;589;Terminator 2: Judgment Day (1991);1991;Male;18;5;2014-02-20 00:00:00;13827520;1
117;3000;Princess Mononoke The (Mononoke Hime) (1997);1997;Male;19;5;2015-03-29 00:00:00;6824835;1
117;1;Toy Story (1995);1995;Male;18;3;2014-05-20 00:00:00;10685425;1
117;3941;Sorority House Massacre (1986);1986;Male;18;1;2014-08-26 00:00:00;10992219;1
117;3942;Sorority House Massacre II (1990);1990;Male;19;1;2015-01-18 00:00:00;14772462;1
117;3873;Cat Ballou (1965);1965;Male;18;3;2014-09-06 00:00:00;15800901;1
117;1405;Beavis and Butt-head Do America (1996);1996;Male;19;1;2015-04-08 00:00:00;7241384;1
117;2135;Doctor Dolittle (1967);1967;Male;18;4;2014-05-06 00:00:00;14023721;1
117;3948;Meet the Parents (2000);2000;Male;19;1;2015-05-19 00:00:00;18702268;1
117;1261;Evil Dead II (Dead By Dawn) (1987);1987;Male;18;4;2014-08-18 00:00:00;9380114;1
117;2137;Charlotte's Web (1973);1973;Male;19;3;2015-09-19 00:00:00;8195113;1
117;3877;Supergirl (1984);1984;Male;18;3;2014-05-13 00:00:00;17266637;1
117;2138;Watership Down (1978);1978;Male;19;4;2015-01-21 00:00:00;8410163;1
117;2065;Purple Rose of Cairo The (1985);1985;Male;19;3;2014-10-21 00:00:00;14124400;1
117;2139;Secret of NIMH The (1982);1982;Male;19;5;2015-05-22 00:00:00;6019701;1
117;1337;Body Snatcher The (1945);1945;Male;18;2;2014-04-03 00:00:00;11905413;1
117;1265;Groundhog Day (1993);1993;Male;18;4;2014-09-06 00:00:00;7991428;1
117;1339;Bram Stoker's Dracula (1992);1992;Male;18;5;2014-07-31 00:00:00;9902695;1
117;1266;Unforgiven (1992);1992;Male;18;3;2014-06-30 00:00:00;18519542;1
117;1196;Star Wars: Episode V - The Empire Strikes Back (1980);1980;Male;19;5;2015-08-10 00:00:00;19985510;1
117;1197;Princess Bride The (1987);1987;Male;18;5;2014-04-05 00:00:00;5998318;1
117;736;Twister (1996);1996;Male;18;4;2014-04-13 00:00:00;18936616;1
117;1198;Raiders of the Lost Ark (1981);1981;Male;18;5;2014-02-04 00:00:00;12272854;1
117;737;Barb Wire (1996);1996;Male;18;3;2014-07-22 00:00:00;10123585;1
117;1199;Brazil (1985);1985;Male;18;5;2014-02-18 00:00:00;18571347;1
117;592;Batman (1989);1989;Male;18;5;2014-03-31 00:00:00;11859936;1
117;593;Silence of the Lambs The (1991);1991;Male;19;3;2015-04-17 00:00:00;16112316;1
117;594;Snow White and the Seven Dwarfs (1937);1937;Male;19;4;2015-03-11 00:00:00;14196383;1
117;595;Beauty and the Beast (1991);1991;Male;20;3;2015-10-27 00:00:00;19661932;1
117;596;Pinocchio (1940);1940;Male;19;3;2015-07-13 00:00:00;16237218;1
117;3013;Bride of Re-Animator (1990);1990;Male;19;3;2015-01-03 00:00:00;14663917;1
117;2140;Dark Crystal The (1982);1982;Male;18;5;2014-05-13 00:00:00;10887402;1
117;3016;Creepshow (1982);1982;Male;18;3;2014-03-23 00:00:00;6993851;1
117;2141;American Tail An (1986);1986;Male;19;4;2015-05-22 00:00:00;16212362;1
117;3017;Creepshow 2 (1987);1987;Male;19;1;2014-10-24 00:00:00;13958024;1
117;3882;Bring It On (2000);2000;Male;18;2;2014-02-17 00:00:00;14521304;1
117;3018;Re-Animator (1985);1985;Male;19;4;2015-05-15 00:00:00;15536012;1
117;2143;Legend (1985);1985;Male;19;4;2015-02-03 00:00:00;17225821;1
117;2144;Sixteen Candles (1984);1984;Male;19;3;2015-04-05 00:00:00;19951778;1
117;1270;Back to the Future (1985);1985;Male;20;4;2015-11-16 00:00:00;10680086;1
117;1345;Carrie (1976);1976;Male;18;3;2014-02-22 00:00:00;9632327;1
117;2149;House II: The Second Story (1987);1987;Male;18;4;2014-04-01 00:00:00;12650336;1
117;1274;Akira (1988);1988;Male;19;5;2014-12-26 00:00:00;8787450;1
117;741;Ghost in the Shell (Kokaku kidotai) (1995);1995;Male;18;5;2014-09-20 00:00:00;17105453;1
117;1275;Highlander (1986);1986;Male;19;5;2015-08-17 00:00:00;8508797;1
117;2078;Jungle Book The (1967);1967;Male;19;3;2015-02-01 00:00:00;19460026;1
117;1278;Young Frankenstein (1974);1974;Male;19;5;2015-01-25 00:00:00;12338632;1
117;745;Close Shave A (1995);1995;Male;18;5;2014-04-22 00:00:00;12215843;1
117;673;Space Jam (1996);1996;Male;18;1;2014-09-10 00:00:00;8949514;1
117;674;Barbarella (1968);1968;Male;20;3;2015-11-28 00:00:00;11356901;1
117;748;Arrival The (1996);1996;Male;19;4;2014-11-01 00:00:00;14814791;1
117;3024;Piranha (1978);1978;Male;19;4;2014-11-23 00:00:00;5565344;1
117;2150;Gods Must Be Crazy The (1980);1980;Male;19;4;2015-04-24 00:00:00;17498630;1
117;2153;Avengers The (1998);1998;Male;19;2;2015-08-08 00:00:00;19086889;1
117;2080;Lady and the Tramp (1955);1955;Male;18;2;2014-10-09 00:00:00;16398451;1
117;3029;Nighthawks (1981);1981;Male;18;3;2014-06-08 00:00:00;16794773;1
117;2081;Little Mermaid The (1989);1989;Male;18;3;2014-02-27 00:00:00;13424154;1
117;1282;Fantasia (1940);1940;Male;18;3;2014-04-22 00:00:00;5705527;1
117;1356;Star Trek: First Contact (1996);1996;Male;19;4;2014-12-20 00:00:00;5220821;1
117;750;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963);1963;Male;18;4;2014-07-18 00:00:00;14758694;1
117;2087;Peter Pan (1953);1953;Male;18;3;2014-01-25 00:00:00;17537158;1
117;2088;Popeye (1980);1980;Male;19;3;2015-04-08 00:00:00;9404523;1
117;829;Joe's Apartment (1996);1996;Male;19;3;2015-01-12 00:00:00;14183932;1
117;3101;Fatal Attraction (1987);1987;Male;19;2;2015-04-03 00:00:00;16453806;1
117;1500;Grosse Pointe Blank (1997);1997;Male;19;3;2014-10-21 00:00:00;7699818;1
117;3032;Omega Man The (1971);1971;Male;19;4;2015-06-27 00:00:00;11868794;1
117;3033;Spaceballs (1987);1987;Male;19;3;2014-12-29 00:00:00;7235525;1
117;3107;Backdraft (1991);1991;Male;19;3;2014-11-22 00:00:00;15371714;1
117;3036;Quest for Fire (1981);1981;Male;20;3;2015-11-10 00:00:00;6645495;1
117;2161;NeverEnding Story The (1984);1984;Male;19;5;2015-05-13 00:00:00;14984130;1
117;2162;NeverEnding Story II: The Next Chapter The (1990);1990;Male;18;3;2014-01-16 00:00:00;17833357;1
117;2090;Rescuers The (1977);1977;Male;19;3;2015-03-09 00:00:00;16386986;1
117;3039;Trading Places (1983);1983;Male;19;3;2015-05-19 00:00:00;15281963;1
117;2092;Return of Jafar The (1993);1993;Male;18;3;2014-06-01 00:00:00;7843674;1
117;1290;Some Kind of Wonderful (1987);1987;Male;18;3;2014-02-25 00:00:00;16079772;1
117;1291;Indiana Jones and the Last Crusade (1989);1989;Male;19;5;2015-05-20 00:00:00;5786816;1
117;2167;Blade (1998);1998;Male;19;5;2015-08-18 00:00:00;7079682;1
117;2094;Rocketeer The (1991);1991;Male;19;4;2015-04-16 00:00:00;19640122;1
117;1438;Dante's Peak (1997);1997;Male;18;5;2014-08-05 00:00:00;14350401;1
117;2096;Sleeping Beauty (1959);1959;Male;19;3;2015-09-04 00:00:00;15767806;1
117;2097;Something Wicked This Way Comes (1983);1983;Male;19;4;2015-09-15 00:00:00;6743401;1
117;1298;Pink Floyd - The Wall (1982);1982;Male;18;3;2014-07-14 00:00:00;12841596;1
117;694;Substitute The (1996);1996;Male;18;4;2014-06-20 00:00:00;12446621;1
117;3113;End of Days (1999);1999;Male;18;3;2014-04-21 00:00:00;13797741;1
117;2311;2010 (1984);1984;Male;18;4;2014-03-04 00:00:00;13198335;1
117;3114;Toy Story 2 (1999);1999;Male;18;3;2014-04-14 00:00:00;8606884;1
117;2315;Bride of Chucky (1998);1998;Male;18;1;2014-04-12 00:00:00;15373589;1
117;1370;Die Hard 2 (1990);1990;Male;18;3;2014-02-04 00:00:00;9156695;1
117;2174;Beetlejuice (1988);1988;Male;18;4;2014-03-03 00:00:00;18743425;1
117;1372;Star Trek VI: The Undiscovered Country (1991);1991;Male;19;3;2015-05-11 00:00:00;10165141;1
117;1373;Star Trek V: The Final Frontier (1989);1989;Male;19;3;2015-08-08 00:00:00;7865179;1
117;1374;Star Trek: The Wrath of Khan (1982);1982;Male;19;5;2015-07-16 00:00:00;16959557;1
117;914;My Fair Lady (1964);1964;Male;20;5;2015-11-26 00:00:00;12518704;1
117;1375;Star Trek III: The Search for Spock (1984);1984;Male;18;3;2014-02-15 00:00:00;11118609;1
117;1376;Star Trek IV: The Voyage Home (1986);1986;Male;18;4;2014-06-07 00:00:00;11029267;1
117;1377;Batman Returns (1992);1992;Male;19;2;2015-06-10 00:00:00;11237217;1
117;1378;Young Guns (1988);1988;Male;19;3;2014-12-29 00:00:00;16602075;1
117;1379;Young Guns II (1990);1990;Male;19;2;2015-05-22 00:00:00;10798316;1
117;919;Wizard of Oz The (1939);1939;Male;19;4;2015-09-14 00:00:00;17907737;1
117;849;Escape from L.A. (1996);1996;Male;19;2;2015-06-27 00:00:00;14564134;1
117;2322;Soldier (1998);1998;Male;19;3;2015-01-07 00:00:00;9508231;1
117;2324;Life Is Beautiful (La Vita ? bella) (1997);1997;Male;19;3;2015-03-31 00:00:00;10254604;1
117;3054;Pok?mon: The First Movie (1998);1998;Male;18;3;2014-08-23 00:00:00;13485224;1
117;2327;Tales from the Darkside: The Movie (1990);1990;Male;19;1;2015-06-28 00:00:00;17650619;1
117;2328;Vampires (1998);1998;Male;20;4;2015-11-18 00:00:00;5790587;1
117;1380;Grease (1978);1978;Male;19;3;2015-03-16 00:00:00;15636438;1
117;1527;Fifth Element The (1997);1997;Male;18;4;2014-04-04 00:00:00;10764430;1
117;1381;Grease 2 (1982);1982;Male;19;3;2014-11-21 00:00:00;5562050;1
117;921;My Favorite Year (1982);1982;Male;19;4;2014-11-14 00:00:00;17788592;1
117;924;2001: A Space Odyssey (1968);1968;Male;18;4;2014-03-07 00:00:00;10803783;1
117;1385;Under Siege (1992);1992;Male;20;3;2015-11-10 00:00:00;13053096;1
117;780;Independence Day (ID4) (1996);1996;Male;19;4;2014-12-01 00:00:00;17457251;1
117;1387;Jaws (1975);1975;Male;18;5;2014-09-17 00:00:00;14962473;1
117;1388;Jaws 2 (1978);1978;Male;19;4;2015-01-29 00:00:00;10357962;1
117;3203;Dead Calm (1989);1989;Male;18;2;2014-02-11 00:00:00;11480018;1
117;2401;Pale Rider (1985);1985;Male;19;4;2014-12-07 00:00:00;16597031;1
117;2406;Romancing the Stone (1984);1984;Male;19;4;2015-04-02 00:00:00;12421364;1
117;2334;Siege The (1998);1998;Male;19;3;2014-11-10 00:00:00;16564070;1
117;2408;Cocoon: The Return (1988);1988;Male;19;2;2015-05-27 00:00:00;12187564;1
117;1606;Kull the Conqueror (1997);1997;Male;19;3;2015-09-18 00:00:00;11161850;1
117;3138;Stealing Home (1988);1988;Male;19;3;2015-04-01 00:00:00;12119803;1
117;2336;Elizabeth (1998);1998;Male;18;3;2014-05-15 00:00:00;11249832;1
117;1608;Air Force One (1997);1997;Male;19;3;2015-08-08 00:00:00;10461073;1
117;2193;Willow (1988);1988;Male;18;4;2014-07-17 00:00:00;12143324;1
117;1391;Mars Attacks! (1996);1996;Male;19;2;2014-12-19 00:00:00;18143949;1
117;2194;Untouchables The (1987);1987;Male;19;4;2015-09-18 00:00:00;13196803;1
117;1394;Raising Arizona (1987);1987;Male;18;2;2014-07-07 00:00:00;7711707;1
117;1396;Sneakers (1992);1992;Male;19;4;2015-01-09 00:00:00;9658828;1
117;3213;Batman: Mask of the Phantasm (1993);1993;Male;19;3;2015-09-08 00:00:00;12711129;1
117;1610;Hunt for Red October The (1990);1990;Male;18;5;2014-05-07 00:00:00;7236303;1
117;3070;Adventures of Buckaroo Bonzai Across the 8th Dimension The (1984);1984;Male;18;5;2014-03-03 00:00:00;16838587;1
117;1616;Peacemaker The (1997);1997;Male;18;4;2014-06-13 00:00:00;6624521;1
117;1544;Lost World: Jurassic Park The (1997);1997;Male;19;2;2015-05-02 00:00:00;12042717;1
117;1479;Saint The (1997);1997;Male;18;4;2014-09-16 00:00:00;10303849;1
117;3153;7th Voyage of Sinbad The (1958);1958;Male;18;3;2014-10-14 00:00:00;7744433;1
117;3081;Sleepy Hollow (1999);1999;Male;19;5;2015-08-17 00:00:00;11346146;1
117;3082;World Is Not Enough The (1999);1999;Male;19;4;2015-05-02 00:00:00;19941824;1
117;2353;Enemy of the State (1998);1998;Male;18;3;2014-10-14 00:00:00;10745262;1
117;3156;Bicentennial Man (1999);1999;Male;18;3;2014-09-16 00:00:00;5383743;1
117;2427;Thin Red Line The (1998);1998;Male;18;3;2014-05-29 00:00:00;18531021;1
117;1552;Con Air (1997);1997;Male;18;3;2014-04-08 00:00:00;18786478;1
117;1556;Speed 2: Cruise Control (1997);1997;Male;19;3;2014-12-22 00:00:00;13110224;1
117;2288;Thing The (1982);1982;Male;18;4;2014-04-01 00:00:00;18051064;1
117;880;Island of Dr. Moreau The (1996);1996;Male;18;3;2014-07-10 00:00:00;6145883;1
117;1704;Good Will Hunting (1997);1997;Male;20;4;2015-10-21 00:00:00;15070769;1
117;2364;Godzilla (Gojira) (1984);1984;Male;20;3;2015-11-01 00:00:00;14525681;1
117;1562;Batman & Robin (1997);1997;Male;20;3;2015-11-16 00:00:00;12221357;1
117;2365;King Kong vs. Godzilla (Kingukongu tai Gojira) (1962);1962;Male;18;4;2014-01-07 00:00:00;15738489;1
117;2294;Antz (1998);1998;Male;18;3;2014-09-25 00:00:00;19386858;1
117;2368;King Kong Lives (1986);1986;Male;19;2;2015-05-20 00:00:00;8173018;1
117;1566;Hercules (1997);1997;Male;19;3;2015-02-08 00:00:00;9648450;1
117;3098;Natural The (1984);1984;Male;18;4;2014-04-15 00:00:00;6041431;1
117;891;Halloween: The Curse of Michael Myers (1995);1995;Male;19;1;2015-06-15 00:00:00;11940427;1
117;1499;Anaconda (1997);1997;Male;18;2;2014-08-23 00:00:00;13678105;1
117;899;Singin' in the Rain (1952);1952;Male;18;3;2014-05-19 00:00:00;13776251;1
117;2515;Children of the Corn II: The Final Sacrifice (1993);1993;Male;19;2;2015-07-04 00:00:00;10246882;1
117;2517;Christine (1983);1983;Male;20;2;2015-11-04 00:00:00;13773793;1
117;3175;Galaxy Quest (1999);1999;Male;19;2;2015-04-16 00:00:00;7367061;1
117;2519;House on Haunted Hill (1958);1958;Male;18;4;2014-05-20 00:00:00;5194489;1
117;2448;Virus (1999);1999;Male;18;2;2014-09-03 00:00:00;6501377;1
117;1573;Face/Off (1997);1997;Male;18;3;2014-07-12 00:00:00;6820934;1
117;2450;Howard the Duck (1986);1986;Male;19;3;2015-04-08 00:00:00;15822338;1
117;2451;Gate The (1987);1987;Male;18;5;2014-08-13 00:00:00;14990163;1
117;1722;Tomorrow Never Dies (1997);1997;Male;18;4;2014-07-19 00:00:00;10171296;1
117;2525;Alligator (1980);1980;Male;18;1;2014-05-06 00:00:00;11682245;1
117;2453;Boy Who Could Fly The (1986);1986;Male;19;3;2015-01-23 00:00:00;13183078;1
117;3256;Patriot Games (1992);1992;Male;18;3;2014-01-04 00:00:00;9214637;1
117;2527;Westworld (1973);1973;Male;19;3;2015-01-01 00:00:00;16872655;1
117;2528;Logan's Run (1976);1976;Male;19;4;2015-04-15 00:00:00;18773787;1
117;2455;Fly The (1986);1986;Male;18;2;2014-06-14 00:00:00;16039093;1
117;1653;Gattaca (1997);1997;Male;18;2;2014-09-07 00:00:00;14765205;1
117;1580;Men in Black (1997);1997;Male;19;3;2015-04-07 00:00:00;15010678;1
117;110;Braveheart (1995);1995;Male;18;5;2014-02-26 00:00:00;6951535;1
117;2529;Planet of the Apes (1968);1968;Male;19;4;2015-06-02 00:00:00;9778479;1
117;2459;Texas Chainsaw Massacre The (1974);1974;Male;18;2;2014-08-26 00:00:00;8408131;1
117;1584;Contact (1997);1997;Male;19;4;2015-01-03 00:00:00;9448103;1
117;1587;Conan the Barbarian (1982);1982;Male;18;5;2014-07-23 00:00:00;12365739;1
117;3403;Raise the Titanic (1980);1980;Male;19;4;2015-09-26 00:00:00;14667232;1
117;2530;Beneath the Planet of the Apes (1970);1970;Male;20;4;2015-11-18 00:00:00;6824650;1
117;1801;Man in the Iron Mask The (1998);1998;Male;18;4;2014-10-10 00:00:00;12354878;1
117;2531;Battle for the Planet of the Apes (1973);1973;Male;19;4;2015-07-22 00:00:00;11951609;1
117;2532;Conquest of the Planet of the Apes (1972);1972;Male;19;4;2015-02-02 00:00:00;16526972;1
117;3408;Erin Brockovich (2000);2000;Male;19;3;2015-07-09 00:00:00;19501305;1
117;2533;Escape from the Planet of the Apes (1971);1971;Male;19;4;2014-11-08 00:00:00;5451017;1
117;2460;Texas Chainsaw Massacre 2 The (1986);1986;Male;19;1;2015-05-24 00:00:00;11993649;1
117;3190;Supernova (2000);2000;Male;19;3;2014-10-21 00:00:00;8459439;1
117;2461;Leatherface: Texas Chainsaw Massacre III (1990);1990;Male;18;1;2014-06-11 00:00:00;6918490;1
117;2462;Return of the Texas Chainsaw Massacre The (1994);1994;Male;18;1;2014-08-04 00:00:00;6002137;1
117;3267;Mariachi El (1992);1992;Male;18;4;2014-04-13 00:00:00;19167577;1
117;1663;Stripes (1981);1981;Male;19;4;2015-01-26 00:00:00;6046612;1
117;1590;Event Horizon (1997);1997;Male;19;3;2015-06-28 00:00:00;16618829;1
117;2393;Star Trek: Insurrection (1998);1998;Male;18;4;2014-02-23 00:00:00;7061839;1
117;1591;Spawn (1997);1997;Male;19;3;2015-04-21 00:00:00;11172811;1
117;2394;Prince of Egypt The (1998);1998;Male;20;4;2015-11-15 00:00:00;7419678;1
117;3197;Presidio The (1988);1988;Male;19;4;2015-07-28 00:00:00;14566498;1
117;996;Last Man Standing (1996);1996;Male;18;3;2014-07-03 00:00:00;19184400;1
117;2613;Night of the Comet (1984);1984;Male;18;3;2014-01-28 00:00:00;18841667;1
117;3417;Crimson Pirate The (1952);1952;Male;18;3;2014-05-07 00:00:00;5910633;1
117;2615;My Science Project (1985);1985;Male;19;4;2015-03-16 00:00:00;11474186;1
117;3418;Thelma & Louise (1991);1991;Male;18;2;2014-03-06 00:00:00;9961139;1
117;2616;Dick Tracy (1990);1990;Male;19;4;2014-10-21 00:00:00;5193477;1
117;2470;Crocodile Dundee (1986);1986;Male;19;4;2014-11-27 00:00:00;15490490;1
117;2617;Mummy The (1999);1999;Male;19;5;2015-07-20 00:00:00;17797632;1
117;2549;Wing Commander (1999);1999;Male;19;3;2014-11-17 00:00:00;19848712;1
117;2476;Heartbreak Ridge (1986);1986;Male;18;4;2014-02-14 00:00:00;7360102;1
117;204;Under Siege 2: Dark Territory (1995);1995;Male;20;2;2015-11-17 00:00:00;15479177;1
117;1748;Dark City (1998);1998;Male;18;4;2014-03-28 00:00:00;17983164;1
117;2478;Three Amigos! (1986);1986;Male;19;3;2015-03-09 00:00:00;11060116;1
117;1676;Starship Troopers (1997);1997;Male;18;4;2014-01-03 00:00:00;8186976;1
117;3354;Mission to Mars (2000);2000;Male;18;3;2014-05-16 00:00:00;14559512;1
117;2628;Star Wars: Episode I - The Phantom Menace (1999);1999;Male;18;4;2014-02-26 00:00:00;6387593;1
117;1681;Mortal Kombat: Annihilation (1997);1997;Male;19;2;2015-04-21 00:00:00;16793605;1
117;3287;Tigger Movie The (2000);2000;Male;19;3;2015-03-09 00:00:00;16663457;1
117;1688;Anastasia (1997);1997;Male;18;3;2014-05-09 00:00:00;12288999;1
117;2700;South Park: Bigger Longer and Uncut (1999);1999;Male;19;4;2015-02-04 00:00:00;6580293;1
117;2701;Wild Wild West (1999);1999;Male;18;3;2014-10-02 00:00:00;17016171;1
117;3360;Hoosiers (1986);1986;Male;18;2;2014-08-16 00:00:00;19289187;1
117;3508;Outlaw Josey Wales The (1976);1976;Male;19;4;2015-10-13 00:00:00;7524353;1
117;2633;Mummy The (1932);1932;Male;18;5;2014-08-21 00:00:00;18853381;1
117;1831;Lost in Space (1998);1998;Male;18;3;2014-05-13 00:00:00;19330956;1
117;2634;Mummy The (1959);1959;Male;18;5;2014-08-27 00:00:00;13290189;1
117;2635;Mummy's Curse The (1944);1944;Male;19;4;2015-05-04 00:00:00;10589534;1
117;3438;Teenage Mutant Ninja Turtles (1990);1990;Male;18;4;2014-07-04 00:00:00;13546548;1
117;1907;Mulan (1998);1998;Male;19;4;2015-02-03 00:00:00;14224423;1
117;2637;Mummy's Hand The (1940);1940;Male;19;3;2015-04-28 00:00:00;19443002;1
117;1762;Deep Rising (1998);1998;Male;18;4;2014-07-06 00:00:00;12515066;1
117;2565;King and I The (1956);1956;Male;18;3;2014-07-01 00:00:00;16257526;1
117;1909;X-Files: Fight the Future The (1998);1998;Male;19;3;2015-09-25 00:00:00;18066490;1
117;1690;Alien: Resurrection (1997);1997;Male;18;3;2014-08-03 00:00:00;19893037;1
117;223;Clerks (1994);1994;Male;20;5;2015-11-21 00:00:00;10517043;1
117;150;Apollo 13 (1995);1995;Male;19;3;2015-06-23 00:00:00;6094703;1
117;153;Batman Forever (1995);1995;Male;18;3;2014-01-19 00:00:00;12519685;1
117;3510;Frequency (2000);2000;Male;18;3;2014-01-06 00:00:00;7691069;1
117;2710;Blair Witch Project The (1999);1999;Male;18;4;2014-02-08 00:00:00;6809588;1
117;3440;Teenage Mutant Ninja Turtles III (1993);1993;Male;18;3;2014-06-18 00:00:00;18926213;1
117;3441;Red Dawn (1984);1984;Male;19;3;2015-06-01 00:00:00;11634586;1
117;2640;Superman (1978);1978;Male;18;3;2014-08-12 00:00:00;9503876;1
117;2641;Superman II (1980);1980;Male;19;3;2015-06-17 00:00:00;15833972;1
117;2642;Superman III (1983);1983;Male;19;3;2015-07-06 00:00:00;6078318;1
117;2716;Ghostbusters (1984);1984;Male;18;5;2014-03-01 00:00:00;8313502;1
